paper,page,line_idx,text
paper1,14,4,[17] YanChenandToviGrossman.2021.Umitation:RetargetingUIBehaviorExamples LanguageDesignandImplementation.542–553.
paper1,14,5,"forWebsiteDesign.InThe34thAnnualACMSymposiumonUserInterfaceSoftware [41] DavidLedo,StevenHouben,JoVermeulen,NicolaiMarquardt,LoraOehlberg,"
paper1,14,6,andTechnology.922–935. andSaulGreenberg.2018. EvaluationstrategiesforHCItoolkitresearch.In
paper1,14,7,"[18] YanChen,JaylinHerskovitz,WalterSLasecki,andSteveOney.2020.Bashon:A Proceedingsofthe2018CHIConferenceonHumanFactorsinComputingSystems."
paper1,14,8,HybridCrowd-MachineWorkflowforShellCommandSynthesis.In2020IEEE 1–17.
paper1,14,9,"SymposiumonVisualLanguagesandHuman-CentricComputing(VL/HCC).IEEE, [42] GillyLeshed,EbenMHaber,TaraMatthews,andTessaLau.2008.CoScripter:"
paper1,14,10,1–8. automating&sharinghow-toknowledgeintheenterprise.InProceedingsofthe
paper1,14,11,"[19] YanChen,SangWonLee,andSteveOney.2021.CoCapture:EffectivelyCommu- SIGCHIConferenceonHumanFactorsinComputingSystems.1719–1728."
paper1,14,12,"nicatingUIBehaviorsonExistingWebsitesbyDemonstratingandRemixing.In [43] IanLi,JeffreyNichols,TessaLau,ClemensDrews,andAllenCypher.2010.Here’s"
paper1,14,13,Proceedingsofthe2021CHIConferenceonHumanFactorsinComputingSystems. whatIdid:SharingandreusingwebactivitywithActionShot.InProceedingsof
paper1,14,14,"[20] YanChen,SangWonLee,YinXie,YiWeiYang,WalterSLasecki,andSteveOney. theSIGCHIConferenceonHumanFactorsinComputingSystems.723–732."
paper1,14,15,"2017.Codeon:On-demandsoftwaredevelopmentassistance.InProceedingsof [44] TobyJia-JunLi,AmosAzaria,andBradAMyers.2017. SUGILITE:creating"
paper1,14,16,the2017CHIConferenceonHumanFactorsinComputingSystems.6220–6231. multimodalsmartphoneautomationbydemonstration.InProceedingsofthe2017
paper1,14,17,"[21] YanChen,MaulishreePandey,JeanYSong,WalterSLasecki,andSteveOney.2020. CHIconferenceonhumanfactorsincomputingsystems.6038–6049."
paper1,14,18,"Improvingcrowd-supportedguitestingwithstructuralguidance.InProceedings [45] TobyJia-JunLi,IgorLabutov,XiaohanNancyLi,XiaoyiZhang,WenzeShi,"
paper1,14,19,"ofthe2020CHIConferenceonHumanFactorsinComputingSystems.1–13. WanlingDing,TomM.Mitchell,andBradA.Myers.2018. APPINITE:A"
paper1,14,20,"[22] JustinCranshaw,EmadElwany,ToddNewman,RafalKocielnik,BowenYu, Multi-ModalInterfaceforSpecifyingDataDescriptionsinProgrammingby"
paper1,14,21,"SandeepSoni,JaimeTeevan,andAndrésMonroy-Hernández.2017.Calendar.help. Demonstration Using Natural Language Instructions. In 2018 IEEE Sympo-"
paper1,14,22,InProceedingsofthe2017CHIConferenceonHumanFactorsinComputingSystems. siumonVisualLanguagesandHuman-CentricComputing(VL/HCC).105–114.
paper1,14,23,ACM. https://doi.org/10.1145/3025453.3025780 https://doi.org/10.1109/VLHCC.2018.8506506
paper1,14,24,"[23] BiplabDeka,ZifengHuang,ChadFranzen,JeffreyNichols,YangLi,andRanjitha [46] TobyJia-JunLi,MarissaRadensky,JustinJia,KirielleSingarajah,TomMMitchell,"
paper1,14,25,Kumar.2017.Zipt:Zero-integrationperformancetestingofmobileappdesigns. andBradAMyers.2019.Pumice:Amulti-modalagentthatlearnsconceptsand
paper1,14,26,InProceedingsofthe30thAnnualACMSymposiumonUserInterfaceSoftwareand conditionalsfromnaturallanguageanddemonstrations.InProceedingsofthe
paper1,14,27,Technology.727–736. 32ndannualACMsymposiumonuserinterfacesoftwareandtechnology.577–589.
paper1,14,28,"[24] RuiDong,ZhichengHuang,IanIongLam,YanChen,andXinyuWang.2022. [47] HenryLieberman.1994.Auserinterfaceforknowledgeacquisitionfromvideo."
paper1,14,29,"WebRobot:WebRoboticProcessAutomationusingInteractiveProgramming-by- InAAAI.Citeseer,527–534."
paper1,14,30,"Demonstration.arXivpreprintarXiv:2203.09993(2022). [48] JamesLin,JeffreyWong,JeffreyNichols,AllenCypher,andTessaALau.2009."
paper1,14,31,"[25] IanDrosos,TitusBarik,PhilipJGuo,RobertDeLine,andSumitGulwani.2020. End-userprogrammingofmashupswithvegemite.InProceedingsofthe14th"
paper1,14,32,Wrex:Aunifiedprogramming-by-exampleinteractionforsynthesizingreadable internationalconferenceonIntelligentuserinterfaces.97–106.
paper1,14,33,"codefordatascientists.InProceedingsofthe2020CHIconferenceonhumanfactors [49] GregLittle,TessaALau,AllenCypher,JamesLin,EbenMHaber,andEser"
paper1,14,34,"incomputingsystems.1–12. Kandogan.2007.Koala:capture,share,automate,personalizebusinessprocesses"
paper1,14,35,"[26] KasraFerdowsifard,AllenOrdookhanians,HilaPeleg,SorinLerner,andNadia ontheweb.InProceedingsoftheSIGCHIconferenceonHumanfactorsincomputing"
paper1,14,36,Polikarpova.2020.Small-stepliveprogrammingbyexample.InProceedingsofthe systems.943–946.
paper1,14,37,33rdAnnualACMSymposiumonUserInterfaceSoftwareandTechnology.614–626. [50] VivianLiuandLydiaChilton.2022.DesignGuidelinesforPromptEngineering
paper1,14,38,"[27] MichaelHFischer,GiovanniCampagna,EuirimChoi,andMonicaSLam.2021. Text-to-ImageGenerativeModels.InProceedingsofthe2022CHIConferenceon"
paper1,14,39,DIYassistant:amulti-modalend-userprogrammablevirtualassistant.InPro- HumanFactorsinComputingSystems.
paper1,14,40,"ceedingsofthe42ndACMSIGPLANInternationalConferenceonProgramming [51] DavidLMaulsby,IanHWitten,andKennethAKittlitz.1989. Metamouse:"
paper1,14,41,LanguageDesignandImplementation.312–327. Specifyinggraphicalproceduresbyexample.ACMSIGGRAPHComputerGraphics
paper1,14,42,"[28] JamesFogarty,DesneyTan,AshishKapoor,andSimonWinder.2008.CueFlik: 23,3(1989),127–136."
paper1,14,43,"interactiveconceptlearninginimagesearch.InProceedingsofthesigchiconference [52] MikaëlMayer,GustavoSoares,MaximGrechkin,VuLe,MarkMarron,Oleksandr"
paper1,14,44,"onhumanfactorsincomputingsystems.29–38. Polozov,RishabhSingh,BenjaminZorn,andSumitGulwani.2015.Userinterac-"
paper1,14,45,"[29] PhilipJGuo,SeanKandel,JosephMHellerstein,andJeffreyHeer.2011.Proactive tionmodelsfordisambiguationinprogrammingbyexample.InProceedingsofthe"
paper1,14,46,wrangling:Mixed-initiativeend-userprogrammingofdatatransformationscripts. 28thAnnualACMSymposiumonUserInterfaceSoftware&Technology.291–301.
paper1,14,47,InProceedingsofthe24thannualACMsymposiumonUserinterfacesoftwareand [53] RichardMayerandJoanGallini.1990. WhenIsanIllustrationWorthTen
paper1,14,48,"technology.65–74. ThousandWords? JournalofEducationalPsychology82(121990),715–726."
paper1,14,49,[30] WilliamRHarrisandSumitGulwani.2011.Spreadsheettabletransformations https://doi.org/10.1037/0022-0663.82.4.715
paper1,14,50,"fromexamples.ACMSIGPLANNotices46,6(2011),317–328. [54] DanHMoandIanHWitten.1992.Learningtexteditingtasksfromexamples:a"
paper1,14,51,"[31] BjörnHartmann,LeslieWu,KevinCollins,andScottRKlemmer.2007.Program- proceduralapproach.Behaviour&InformationTechnology11,1(1992),32–45."
paper1,14,52,mingbyasample:rapidlycreatingwebapplicationswithd.mix.InProceedings [55] FrancesmaryModugnoandBradAMyers.1994.Pursuit:Visualprogrammingin
paper1,14,53,ofthe20thannualACMsymposiumonUserinterfacesoftwareandtechnology. avisualdomain.TechnicalReport.CARNEGIE-MELLONUNIVPITTSBURGH
paper1,14,54,241–250. PADEPTOFCOMPUTERSCIENCE.
paper1,14,55,"[32] XiaoweiHu,XiYin,KevinLin,LijuanWang,LeiZhang,JianfengGao,and [56] MosesandJohnOlafenwa.2018–.ImageAI,anopensourcepythonlibrarybuilt"
paper1,14,56,ZichengLiu.2020. VIVO:VisualVocabularyPre-TrainingforNovelObject toempowerdeveloperstobuildapplicationsandsystemswithself-contained
paper1,14,57,Captioning.arXivpreprintarXiv:2009.13682(2020). ComputerVisioncapabilities. https://github.com/OlafenwaMoses/ImageAI
paper1,14,58,"[33] EllenJiang,EdwinToh,AlejandraMolina,AaronDonsbach,CarrieJCai,and [57] BradAMyers,DarioAGiuse,RogerBDannenberg,BradVanderZanden,DavidS"
paper1,14,59,"MichaelTerry.2021.Genlineandgenform:Twotoolsforinteractingwithgen- Kosbie,EdwardPervin,AndrewMickish,andPhilippeMarchal.1995.GARNET"
paper1,14,60,"erativelanguagemodelsinacodeeditor.InTheAdjunctPublicationofthe34th comprehensivesupportforgraphical,highlyinteractiveuserinterfaces. In"
paper1,14,61,"AnnualACMSymposiumonUserInterfaceSoftwareandTechnology.145–147. ReadingsinHuman–ComputerInteraction.Elsevier,357–371."
paper1,14,62,"[34] SeanKandel,AndreasPaepcke,JosephHellerstein,andJeffreyHeer.2011.Wran- [58] AadityaNaik,JonathanMendelson,NathanielSands,YuepengWang,Mayur"
paper1,14,63,"gler:Interactivevisualspecificationofdatatransformationscripts.InProceedings Naik,andMukundRaghothaman.2021.Sporq:AnInteractiveEnvironmentfor"
paper1,14,64,ofthesigchiconferenceonhumanfactorsincomputingsystems.3363–3372. ExploringCodeusingQuery-by-Example.InThe34thAnnualACMSymposium
paper1,14,65,[35] RebeccaKrosnickandSteveOney.2021.UnderstandingtheChallengesandNeeds onUserInterfaceSoftwareandTechnology.84–99.
paper1,14,66,ofProgrammersWritingWebAutomationScripts.In2021IEEESymposiumon [59] JulieLNewcombandRastislavBodik.2019.Usinghuman-in-the-loopsynthesis
paper1,14,67,"VisualLanguagesandHuman-CentricComputing(VL/HCC).IEEE,1–9. toauthorfunctionalreactiveprograms.arXivpreprintarXiv:1909.11206(2019)."
paper1,14,68,"[36] DavidKurlander,AllenCypher,andDanielConradHalbert.1993.WatchwhatI [60] WodeNi,JoshuaSunshine,VuLe,SumitGulwani,andTitusBarik.2021.reCode:"
paper1,14,69,do:programmingbydemonstration.MITpress. ALightweightFind-and-ReplaceInteractionintheIDEforTransformingCode
paper1,14,70,[37] DavidKurlanderandStevenFeiner.1992. Ahistory-basedmacrobyexample byExample.InThe34thAnnualACMSymposiumonUserInterfaceSoftwareand
paper1,14,71,system.InProceedingsofthe5thannualACMsymposiumonUserinterfacesoftware Technology.258–269.
paper1,14,72,andtechnology.99–106. [61] JeffreyNicholsandTessaLau.2008.Mobilizationbydemonstration:usingtraces
paper1,14,73,"[38] TessaLau,StevenAWolfman,PedroDomingos,andDanielSWeld.2003.Pro- tore-authorexistingwebsites.InProceedingsofthe13thinternationalconference"
paper1,14,74,"grammingbydemonstrationusingversionspacealgebra.MachineLearning53, onIntelligentuserinterfaces.149–158."
paper1,14,75,"1(2003),111–156. [62] DonNorman.2013.Thedesignofeverydaythings:Revisedandexpandededition."
paper1,14,76,"[39] TessaALau,PedroMDomingos,andDanielSWeld.2000.VersionSpaceAlgebra Basicbooks."
paper1,14,77,"anditsApplicationtoProgrammingbyDemonstration..InICML.Citeseer,527– [63] BesmiraNushi,EceKamar,EricHorvitz,andDonaldKossmann.2017.Onhuman"
paper1,14,78,534. intellectandmachinefailures:Troubleshootingintegrativemachinelearning
paper1,14,79,systems.InThirty-FirstAAAIConferenceonArtificialIntelligence.
paper1,15,1,"SemanticOn:SpecifyingContent-BasedSemanticConditionsforWebAutomationPrograms UIST’22,October29-November2,2022,Bend,OR,USA"
paper1,15,2,"[64] PeterO’Donovan,AseemAgarwala,andAaronHertzmann.2015.Designscape: 2021CHIConferenceonHumanFactorsinComputingSystems.1–15."
paper1,15,3,"Designwithinteractivelayoutsuggestions.InProceedingsofthe33rdannual [74] PengWang,AnYang,RuiMen,JunyangLin,ShuaiBai,ZhikangLi,JianxinMa,"
paper1,15,4,"ACMconferenceonhumanfactorsincomputingsystems.1221–1224. ChangZhou,JingrenZhou,andHongxiaYang.2022. UnifyingArchitectures,"
paper1,15,5,"[65] EmilioParisotto,Abdel-rahmanMohamed,RishabhSingh,LihongLi,Dengyong Tasks,andModalitiesThroughaSimpleSequence-to-SequenceLearningFrame-"
paper1,15,6,"Zhou,andPushmeetKohli.2016. Neuro-symbolicprogramsynthesis. arXiv work.CoRRabs/2202.03052(2022).arXiv:2202.03052 https://arxiv.org/abs/2202."
paper1,15,7,preprintarXiv:1611.01855(2016). 03052
paper1,15,8,[66] HilaPelegandNadiaPolikarpova.2020.Perfectistheenemyofgood:Best-effort [75] AndrewJWerthandBradAMyers.1993.Tourmaline(abstract)macrostylesby
paper1,15,9,programsynthesis.Leibnizinternationalproceedingsininformatics166(2020). example.InProceedingsoftheINTERACT’93andCHI’93ConferenceonHuman
paper1,15,10,[67] NilsReimersandIrynaGurevych.2019.Sentence-bert:Sentenceembeddings FactorsinComputingSystems.532.
paper1,15,11,"usingsiamesebert-networks.arXivpreprintarXiv:1908.10084(2019). [76] TomYeh,Tsung-HsiangChang,andRobertCMiller.2009. Sikuli:usingGUI"
paper1,15,12,"[68] AlborzRezazadehSereshkeh,GaryLeung,KrishPerumal,CalebPhillips,Min- screenshotsforsearchandautomation.InProceedingsofthe22ndannualACM"
paper1,15,13,"fanZhang,AfsanehFazly,andIqbalMohomed.2020. VASTA:avisionand symposiumonUserinterfacesoftwareandtechnology.183–192."
paper1,15,14,"language-assistedsmartphonetaskautomationsystem.InProceedingsofthe25th [77] TianyiZhang,ZhiyangChen,YuanliZhu,PriyanVaithilingam,XinyuWang,and"
paper1,15,15,internationalconferenceonintelligentuserinterfaces.22–32. ElenaL.Glassman.2021.InterpretableProgramSynthesis.InProceedingsofthe
paper1,15,16,"[69] AtsushiSugiuraandYoshiyukiKoseki.1998. Internetscrapbook:automating 2021CHIConferenceonHumanFactorsinComputingSystems(Yokohama,Japan)"
paper1,15,17,"webbrowsingtasksbydemonstration.InProceedingsofthe11thannualACM (CHI’21).AssociationforComputingMachinery,NewYork,NY,USA,Article"
paper1,15,18,"symposiumonUserinterfacesoftwareandtechnology.9–18. 105,16pages. https://doi.org/10.1145/3411764.3445646"
paper1,15,19,"[70] AmandaSwearngin,ChenglongWang,AlannahOleson,JamesFogarty,and [78] TianyiZhang,LondonLowmanstone,XinyuWang,andElenaLGlassman.2020."
paper1,15,20,AmyJKo.2020. Scout:RapidExplorationofInterfaceLayoutAlternatives InteractiveProgramSynthesisbyAugmentedExamples.InProceedingsofthe
paper1,15,21,throughHigh-LevelDesignConstraints.InProceedingsofthe2020CHIConference 33rdAnnualACMSymposiumonUserInterfaceSoftwareandTechnology.627–648.
paper1,15,22,"onHumanFactorsinComputingSystems.1–13. [79] ZhengZhang,ZhengXu,YanhaoWang,BingshengYao,DanielRitchie,Tong-"
paper1,15,23,"[71] PriyanVaithilingamandPhilipJGuo.2019.Bespoke:Interactivelysynthesizing shuangWu,MoYu,DakuoWang,andTobyJia-JunLi.2022. StoryBuddy:A"
paper1,15,24,customGUIsfromcommand-lineapplicationsbydemonstration.InProceedings Human-AICollaborativeAgentforParent-ChildInteractiveStorytellingwith
paper1,15,25,ofthe32ndannualACMsymposiumonuserinterfacesoftwareandtechnology. FlexibleParentInvolvement.InProceedingsofthe2022CHIConferenceonHuman
paper1,15,26,563–576. FactorsinComputingSystems.
paper1,15,27,"[72] ChenglongWang,AlvinCheung,andRastislavBodik.2017.Interactivequerysyn- [80] NanxuanZhao,NamWookKim,LauraMariahHerman,HanspeterPfister,Ryn-"
paper1,15,28,"thesisfrominput-outputexamples.InProceedingsofthe2017ACMInternational sonWHLau,JoseEchevarria,andZoyaBylinskii.2020. Iconate:Automatic"
paper1,15,29,ConferenceonManagementofData.1631–1634. compoundicongenerationandideation.InProceedingsofthe2020CHIConfer-
paper1,15,30,"[73] ChenglongWang,YuFeng,RastislavBodik,IsilDillig,AlvinCheung,andAmyJ enceonHumanFactorsinComputingSystems.1–13."
paper1,15,31,Ko.2021.Falx:Synthesis-poweredvisualizationauthoring.InProceedingsofthe
paper1,16,1,"UIST’22,October29-November2,2022,Bend,OR,USA KevinPu,etal."
paper1,16,2,A APPENDIX
paper1,16,3,# Task Description Condition Inclusion Example Exclusion Example
paper1,16,4,Type
paper1,16,5,1 Download pictures with a Image
paper1,16,6,dogandacatinteracting only
paper1,16,7,"Dogandcatinteracting Catonly,nointeractions"
paper1,16,8,2 Scrape book descriptions Textonly
paper1,16,9,thathighlightafemalepro-
paper1,16,10,tagonist’sstory
paper1,16,11,Heroineperspective Nofemaleperspective
paper1,16,12,3 Download photos if it con- Image
paper1,16,13,tainsmultiplepeopleinter- only
paper1,16,14,acting
paper1,16,15,Twopeopleinteracting Nointeractions
paper1,16,16,4 Scrape movie star biogra- Textonly
paper1,16,17,phies that writes about
paper1,16,18,theiracting
paper1,16,19,Biographyincludesacting Noactinginbiography
paper1,16,20,5 Scrape the description and Text and
paper1,16,21,download the image if: 1) image
paper1,16,22,Text mentions outdoor ac-
paper1,16,23,tivities and 2) Image con-
paper1,16,24,tainsmountainandwater
paper1,16,25,Image has mountain and
paper1,16,26,wateranddescriptionmen-
paper1,16,27,tionsoutdooractivities No outdoor activity de-
paper1,16,28,"scription,nomountains"
paper1,16,29,Figure8:Taskdescriptionswithinclusionandexclusionexamples
paper2,1,1,Haptic Source-effector: Full-body Haptics via Non-invasive Brain
paper2,1,2,Stimulation
paper2,1,3,Yudai Tanaka Jacob Serfaty Pedro Lopes
paper2,1,4,"University of Chicago, United States University of Chicago, United States University of Chicago, United States"
paper2,1,5,yudaitanaka@uchicago.edu jserfaty@uchicago.edu pedrolopes@uchicago.edu
paper2,1,6,Figure 1: We propose & explore a novel concept in which a single on-body actuator renders haptics to multiple body parts—even
paper2,1,7,as distant as one’s foot or one’s hand—by stimulating the user’s brain (a). We implemented this by mechanically moving a coil
paper2,1,8,across the user’s scalp. As the coil sits on specific regions of the user’s sensorimotor cortex it uses electromagnetic pulses to
paper2,1,9,"non-invasively & safely create haptic sensations, e.g., touch and/or forces. For instance, (b) recoil of throwing a projectile, (c)"
paper2,1,10,"impact on the leg, (d) force of stomping on a box, (e), impact of a projectile on one’s hand, or (f) an explosion close to the jaw."
paper2,1,11,ABSTRACT first implementation of full-body haptics based on non-invasive
paper2,1,12,"We propose a novel concept for haptics in which one centralized brain stimulation, we discuss the roadmap to extend its interactive"
paper2,1,13,on-body actuator renders haptic effects on multiple body parts by opportunities.
paper2,1,14,"stimulating the brain, i.e., the source of the nervous system—we call"
